user_id,artist_id,first_stream_date,cohort_label
22860,2,2024-08-29,Early Fan
22861,2,2024-08-24,Day One
22862,1,2023-09-24,Early Fan
22863,1,2024-01-29,Late Casual
22864,2,2024-10-12,Viral Adopter
22865,1,2023-10-26,Viral Adopter
22866,1,2023-09-10,Day One
22867,1,2023-10-02,Early Fan
22868,2,2025-01-05,Late Casual
22869,1,2023-12-22,Late Casual
22870,2,2024-11-21,Late Casual
22871,1,2023-11-14,Viral Adopter
22872,1,2023-09-05,Day One
22873,2,2025-01-26,Late Casual
22874,2,2025-01-02,Late Casual
22875,1,2024-01-20,Late Casual
22876,1,2023-11-06,Viral Adopter
22877,1,2023-10-02,Early Fan
22878,2,2024-08-24,Day One
22879,1,2023-10-17,Viral Adopter
22880,2,2024-08-23,Day One
22881,2,2024-11-01,Late Casual
22882,1,2023-09-28,Early Fan
22883,1,2023-09-05,Day One
22884,1,2023-09-05,Day One
22885,1,2023-10-01,Early Fan
22886,2,2024-09-25,Viral Adopter
22887,2,2024-09-22,Viral Adopter
22888,2,2024-09-13,Early Fan
22889,1,2023-10-26,Viral Adopter
22890,2,2024-08-24,Day One
22891,1,2023-09-10,Day One
22892,1,2023-10-16,Viral Adopter
22893,2,2024-10-06,Viral Adopter
22894,2,2024-11-13,Late Casual
22895,1,2023-09-21,Early Fan
22896,2,2024-08-21,Day One
22897,2,2025-02-17,Late Casual
22898,2,2024-09-07,Early Fan
22899,1,2023-09-17,Early Fan
22900,2,2024-11-19,Late Casual
22901,2,2024-09-27,Viral Adopter
22902,2,2024-08-30,Early Fan
22903,2,2024-10-07,Viral Adopter
22904,2,2024-10-26,Viral Adopter
22905,1,2024-01-21,Late Casual
22906,1,2023-09-13,Early Fan
22907,1,2023-11-06,Viral Adopter
22908,1,2024-01-10,Late Casual
22909,1,2023-09-10,Day One
22910,2,2024-08-23,Day One
22911,1,2023-09-25,Early Fan
22912,2,2024-09-27,Viral Adopter
22913,2,2025-01-19,Late Casual
22914,1,2023-09-08,Day One
22915,2,2024-09-02,Early Fan
22916,1,2023-12-11,Late Casual
22917,2,2024-08-26,Day One
22918,2,2024-09-15,Early Fan
22919,1,2023-11-06,Viral Adopter
22920,1,2023-09-10,Day One
22921,1,2024-03-04,Late Casual
22922,2,2024-09-18,Early Fan
22923,2,2024-09-14,Early Fan
22924,1,2023-09-06,Day One
22925,2,2024-10-15,Viral Adopter
22926,1,2024-01-17,Late Casual
22927,1,2023-10-10,Viral Adopter
22928,2,2024-09-01,Early Fan
22929,1,2023-11-01,Viral Adopter
22930,2,2024-10-01,Viral Adopter
22931,2,2025-01-10,Late Casual
22932,2,2024-09-11,Early Fan
22933,1,2023-10-06,Early Fan
22934,1,2023-09-11,Day One
22935,1,2023-10-06,Early Fan
22936,2,2024-10-22,Viral Adopter
22937,2,2024-08-27,Day One
22938,1,2023-09-06,Day One
22939,2,2024-09-10,Early Fan
22940,1,2023-09-30,Early Fan
22941,1,2023-09-21,Early Fan
22942,1,2023-09-16,Early Fan
22943,1,2023-10-29,Viral Adopter
22944,1,2024-02-03,Late Casual
22945,1,2023-10-05,Early Fan
22946,2,2025-02-05,Late Casual
22947,2,2024-09-11,Early Fan
22948,1,2023-11-09,Viral Adopter
22949,2,2024-10-15,Viral Adopter
22950,2,2024-08-25,Day One
22951,1,2023-10-22,Viral Adopter
22952,2,2024-12-19,Late Casual
22953,2,2025-01-05,Late Casual
22954,2,2024-10-09,Viral Adopter
22955,2,2024-10-09,Viral Adopter
22956,2,2024-08-24,Day One
22957,1,2023-09-10,Day One
22958,2,2024-09-09,Early Fan
22959,1,2023-10-14,Viral Adopter
22960,2,2024-08-28,Early Fan
22961,1,2023-10-09,Viral Adopter
22962,1,2023-10-05,Early Fan
22963,2,2024-10-20,Viral Adopter
22964,1,2023-11-13,Viral Adopter
22965,2,2024-10-25,Viral Adopter
22966,1,2024-03-04,Late Casual
22967,2,2024-11-28,Late Casual
22968,1,2023-10-26,Viral Adopter
22969,1,2023-09-07,Day One
22970,1,2023-10-29,Viral Adopter
22971,2,2024-08-26,Day One
22972,2,2024-09-25,Viral Adopter
22973,2,2024-08-21,Day One
22974,2,2024-12-15,Late Casual
22975,2,2024-10-31,Viral Adopter
22976,2,2024-08-26,Day One
22977,1,2023-09-14,Early Fan
22978,1,2024-01-07,Late Casual
22979,1,2023-09-09,Day One
22980,1,2023-10-28,Viral Adopter
22981,2,2024-08-22,Day One
22982,2,2024-09-25,Viral Adopter
22983,2,2024-08-24,Day One
22984,2,2024-09-01,Early Fan
22985,2,2024-10-04,Viral Adopter
22986,2,2024-08-23,Day One
22987,1,2024-01-31,Late Casual
22988,1,2023-10-05,Early Fan
22989,1,2023-09-14,Early Fan
22990,1,2023-10-23,Viral Adopter
22991,2,2024-11-03,Late Casual
22992,2,2024-11-25,Late Casual
22993,1,2023-10-02,Early Fan
22994,2,2024-08-30,Early Fan
22995,2,2025-01-14,Late Casual
22996,1,2023-09-10,Day One
22997,1,2023-11-01,Viral Adopter
22998,2,2024-08-23,Day One
22999,2,2024-08-31,Early Fan
23000,1,2024-02-18,Late Casual
23001,1,2023-10-09,Viral Adopter
23002,1,2023-10-15,Viral Adopter
23003,1,2023-09-08,Day One
23004,2,2024-09-10,Early Fan
23005,1,2023-09-07,Day One
23006,1,2024-01-16,Late Casual
23007,1,2023-10-21,Viral Adopter
23008,2,2024-08-23,Day One
23009,1,2023-09-30,Early Fan
23010,1,2024-01-12,Late Casual
23011,2,2024-08-24,Day One
23012,1,2023-09-29,Early Fan
23013,1,2023-11-09,Viral Adopter
23014,1,2023-09-12,Day One
23015,2,2024-09-03,Early Fan
23016,2,2025-01-26,Late Casual
23017,1,2023-10-15,Viral Adopter
23018,1,2023-10-26,Viral Adopter
23019,1,2023-10-26,Viral Adopter
23020,2,2024-09-14,Early Fan
23021,2,2024-11-29,Late Casual
23022,2,2024-08-22,Day One
23023,2,2024-11-14,Late Casual
23024,2,2024-08-31,Early Fan
23025,2,2024-11-11,Late Casual
23026,2,2024-09-30,Viral Adopter
23027,1,2023-09-11,Day One
23028,1,2023-09-11,Day One
23029,2,2024-08-26,Day One
23030,2,2024-08-28,Early Fan
23031,2,2024-10-25,Viral Adopter
23032,1,2023-11-06,Viral Adopter
23033,2,2024-10-12,Viral Adopter
23034,1,2023-09-07,Day One
23035,2,2024-08-22,Day One
23036,1,2023-11-16,Viral Adopter
23037,1,2024-03-02,Late Casual
23038,1,2023-10-07,Early Fan
23039,2,2024-08-23,Day One
23040,1,2023-10-04,Early Fan
23041,1,2023-10-07,Early Fan
23042,1,2023-10-30,Viral Adopter
23043,2,2024-09-14,Early Fan
23044,1,2024-02-24,Late Casual
23045,2,2024-09-21,Early Fan
23046,2,2024-08-21,Day One
23047,1,2023-09-27,Early Fan
23048,2,2024-09-14,Early Fan
23049,1,2023-10-27,Viral Adopter
23050,2,2025-02-13,Late Casual
23051,1,2023-09-05,Day One
23052,2,2024-08-26,Day One
23053,2,2024-12-08,Late Casual
23054,2,2024-09-02,Early Fan
23055,1,2024-01-21,Late Casual
23056,1,2023-11-06,Viral Adopter
23057,2,2024-09-08,Early Fan
23058,2,2024-08-22,Day One
23059,1,2023-11-06,Viral Adopter
23060,1,2024-02-13,Late Casual
23061,1,2023-09-28,Early Fan
23062,2,2024-09-09,Early Fan
23063,1,2023-11-10,Viral Adopter
23064,1,2023-11-05,Viral Adopter
23065,1,2023-10-11,Viral Adopter
23066,1,2023-09-06,Day One
23067,1,2024-02-07,Late Casual
23068,2,2024-09-10,Early Fan
23069,1,2023-09-09,Day One
23070,2,2024-08-22,Day One
23071,1,2023-11-27,Late Casual
23072,1,2023-09-08,Day One
23073,1,2023-12-27,Late Casual
23074,2,2024-09-26,Viral Adopter
23075,2,2024-10-06,Viral Adopter
23076,1,2023-10-29,Viral Adopter
23077,1,2023-09-17,Early Fan
23078,2,2025-02-13,Late Casual
23079,2,2025-01-18,Late Casual
23080,1,2023-10-05,Early Fan
23081,2,2025-01-08,Late Casual
23082,1,2023-10-19,Viral Adopter
23083,1,2023-10-25,Viral Adopter
23084,1,2023-10-06,Early Fan
23085,1,2023-09-19,Early Fan
23086,2,2024-09-14,Early Fan
23087,1,2023-09-15,Early Fan
23088,2,2024-11-29,Late Casual
23089,2,2024-09-20,Early Fan
23090,1,2023-10-28,Viral Adopter
23091,1,2023-09-30,Early Fan
23092,2,2024-09-06,Early Fan
23093,1,2023-09-11,Day One
23094,1,2023-10-25,Viral Adopter
23095,1,2023-11-09,Viral Adopter
23096,1,2023-09-21,Early Fan
23097,2,2024-10-16,Viral Adopter
23098,2,2025-01-19,Late Casual
23099,1,2023-09-05,Day One
23100,2,2025-01-29,Late Casual
23101,2,2024-09-14,Early Fan
23102,1,2024-02-29,Late Casual
23103,1,2024-03-05,Late Casual
23104,2,2024-08-27,Day One
23105,2,2024-10-01,Viral Adopter
23106,1,2023-10-29,Viral Adopter
23107,1,2023-09-09,Day One
23108,1,2023-12-12,Late Casual
23109,1,2023-11-05,Viral Adopter
23110,2,2024-08-23,Day One
23111,1,2023-09-11,Day One
23112,1,2023-11-01,Viral Adopter
23113,1,2023-09-05,Day One
23114,2,2024-08-25,Day One
23115,1,2024-02-01,Late Casual
23116,1,2023-10-19,Viral Adopter
23117,2,2024-10-03,Viral Adopter
23118,2,2024-09-20,Early Fan
23119,1,2023-09-20,Early Fan
23120,1,2023-09-16,Early Fan
23121,1,2023-10-28,Viral Adopter
23122,2,2024-08-27,Day One
23123,1,2023-09-07,Day One
23124,1,2024-01-17,Late Casual
23125,1,2024-01-11,Late Casual
23126,1,2023-10-22,Viral Adopter
23127,2,2024-09-09,Early Fan
23128,1,2023-09-11,Day One
23129,1,2023-09-12,Day One
23130,2,2025-01-21,Late Casual
23131,2,2024-08-28,Early Fan
23132,1,2023-10-19,Viral Adopter
23133,2,2024-09-06,Early Fan
23134,1,2023-10-21,Viral Adopter
23135,2,2024-08-21,Day One
23136,2,2024-09-07,Early Fan
23137,2,2024-09-01,Early Fan
23138,2,2024-09-05,Early Fan
23139,1,2023-10-19,Viral Adopter
23140,2,2024-10-02,Viral Adopter
23141,1,2023-09-15,Early Fan
23142,1,2023-10-27,Viral Adopter
23143,2,2024-08-26,Day One
23144,2,2024-09-04,Early Fan
23145,2,2024-09-20,Early Fan
23146,1,2023-10-13,Viral Adopter
23147,1,2023-09-08,Day One
23148,1,2023-10-02,Early Fan
23149,2,2024-12-05,Late Casual
23150,1,2023-09-20,Early Fan
23151,1,2023-09-06,Day One
23152,1,2023-10-25,Viral Adopter
23153,2,2024-08-27,Day One
23154,1,2023-10-03,Early Fan
23155,2,2025-02-13,Late Casual
23156,1,2024-02-04,Late Casual
23157,1,2023-09-22,Early Fan
23158,1,2023-09-27,Early Fan
23159,2,2024-09-29,Viral Adopter
23160,1,2023-09-27,Early Fan
23161,1,2023-09-08,Day One
23162,2,2024-09-15,Early Fan
23163,1,2023-09-08,Day One
23164,2,2025-02-16,Late Casual
23165,1,2023-09-21,Early Fan
23166,1,2023-09-18,Early Fan
23167,1,2023-10-22,Viral Adopter
23168,1,2023-10-01,Early Fan
23169,2,2024-10-16,Viral Adopter
23170,2,2024-08-23,Day One
23171,2,2024-09-22,Viral Adopter
23172,2,2024-10-18,Viral Adopter
23173,1,2023-09-21,Early Fan
23174,1,2023-09-12,Day One
23175,2,2024-10-17,Viral Adopter
23176,2,2024-09-07,Early Fan
23177,1,2023-09-24,Early Fan
23178,2,2024-12-20,Late Casual
23179,1,2023-12-30,Late Casual
23180,2,2024-08-24,Day One
23181,2,2024-10-22,Viral Adopter
23182,2,2024-08-30,Early Fan
23183,1,2023-09-05,Day One
23184,2,2024-08-24,Day One
23185,2,2024-10-19,Viral Adopter
23186,1,2023-09-19,Early Fan
23187,1,2023-11-04,Viral Adopter
23188,2,2024-09-14,Early Fan
23189,1,2023-10-09,Viral Adopter
23190,1,2023-11-27,Late Casual
23191,1,2023-10-10,Viral Adopter
23192,2,2024-09-06,Early Fan
23193,2,2025-02-17,Late Casual
23194,2,2024-09-20,Early Fan
23195,1,2023-10-29,Viral Adopter
23196,2,2024-10-01,Viral Adopter
23197,2,2024-09-19,Early Fan
23198,2,2024-08-24,Day One
23199,1,2023-09-15,Early Fan
23200,2,2024-08-29,Early Fan
23201,1,2023-12-07,Late Casual
23202,1,2023-10-15,Viral Adopter
23203,2,2024-09-12,Early Fan
23204,2,2024-10-08,Viral Adopter
23205,1,2023-12-03,Late Casual
23206,2,2025-01-23,Late Casual
23207,1,2023-09-12,Day One
23208,2,2024-10-31,Viral Adopter
23209,1,2024-01-25,Late Casual
23210,1,2023-10-05,Early Fan
23211,2,2024-12-28,Late Casual
23212,2,2025-01-11,Late Casual
23213,2,2024-10-25,Viral Adopter
23214,2,2025-02-01,Late Casual
23215,2,2024-09-18,Early Fan
23216,2,2024-12-22,Late Casual
23217,1,2023-10-24,Viral Adopter
23218,1,2023-11-02,Viral Adopter
23219,1,2024-01-20,Late Casual
23220,1,2024-01-24,Late Casual
23221,2,2024-10-10,Viral Adopter
23222,1,2023-09-09,Day One
23223,1,2023-11-06,Viral Adopter
23224,1,2024-01-12,Late Casual
23225,2,2024-10-24,Viral Adopter
23226,1,2024-01-10,Late Casual
23227,1,2024-03-01,Late Casual
23228,2,2024-10-13,Viral Adopter
23229,2,2024-08-31,Early Fan
23230,1,2023-09-06,Day One
23231,2,2024-10-14,Viral Adopter
23232,1,2023-09-23,Early Fan
23233,2,2024-10-11,Viral Adopter
23234,1,2023-11-14,Viral Adopter
23235,2,2024-08-30,Early Fan
23236,2,2024-08-24,Day One
23237,2,2024-12-14,Late Casual
23238,1,2023-10-08,Viral Adopter
23239,2,2024-09-09,Early Fan
23240,1,2023-10-21,Viral Adopter
23241,2,2024-10-16,Viral Adopter
23242,2,2024-08-25,Day One
23243,2,2024-10-26,Viral Adopter
23244,2,2024-09-10,Early Fan
23245,2,2025-02-05,Late Casual
23246,2,2024-11-09,Late Casual
23247,1,2023-09-10,Day One
23248,1,2024-02-29,Late Casual
23249,2,2024-12-21,Late Casual
23250,2,2024-09-02,Early Fan
23251,2,2024-08-22,Day One
23252,2,2024-10-31,Viral Adopter
23253,2,2024-09-02,Early Fan
23254,2,2024-08-20,Day One
23255,1,2023-09-07,Day One
23256,2,2024-08-26,Day One
23257,1,2023-09-25,Early Fan
23258,1,2023-11-04,Viral Adopter
23259,1,2023-11-12,Viral Adopter
23260,2,2024-09-11,Early Fan
23261,1,2023-10-08,Viral Adopter
23262,2,2025-02-03,Late Casual
23263,2,2025-02-09,Late Casual
23264,2,2025-01-17,Late Casual
23265,2,2024-09-06,Early Fan
23266,2,2024-09-14,Early Fan
23267,1,2024-02-09,Late Casual
23268,1,2024-02-19,Late Casual
23269,2,2024-09-22,Viral Adopter
23270,1,2023-11-02,Viral Adopter
23271,2,2024-10-06,Viral Adopter
23272,2,2024-08-30,Early Fan
23273,1,2023-09-26,Early Fan
23274,2,2024-08-26,Day One
23275,2,2024-10-19,Viral Adopter
23276,1,2023-10-14,Viral Adopter
23277,2,2024-09-16,Early Fan
23278,2,2024-08-25,Day One
23279,1,2024-01-06,Late Casual
23280,2,2024-08-31,Early Fan
23281,1,2024-01-07,Late Casual
23282,2,2024-09-29,Viral Adopter
23283,1,2023-09-06,Day One
23284,2,2024-09-01,Early Fan
23285,2,2024-09-30,Viral Adopter
23286,2,2024-10-24,Viral Adopter
23287,2,2024-09-02,Early Fan
23288,1,2023-09-10,Day One
23289,2,2024-09-04,Early Fan
23290,2,2024-09-22,Viral Adopter
23291,2,2024-08-31,Early Fan
23292,1,2023-10-19,Viral Adopter
23293,2,2024-11-24,Late Casual
23294,2,2024-09-20,Early Fan
23295,2,2024-08-25,Day One
23296,2,2024-08-27,Day One
23297,1,2023-10-03,Early Fan
23298,2,2024-08-23,Day One
23299,1,2023-09-27,Early Fan
23300,1,2023-11-03,Viral Adopter
23301,2,2024-08-21,Day One
23302,2,2024-08-26,Day One
23303,1,2024-01-06,Late Casual
23304,1,2023-11-07,Viral Adopter
23305,1,2023-12-14,Late Casual
23306,1,2023-09-05,Day One
23307,1,2023-09-05,Day One
23308,1,2023-10-16,Viral Adopter
23309,1,2023-09-17,Early Fan
23310,2,2025-02-13,Late Casual
23311,2,2024-10-06,Viral Adopter
23312,1,2023-11-12,Viral Adopter
23313,2,2024-09-01,Early Fan
23314,2,2025-01-27,Late Casual
23315,1,2023-12-04,Late Casual
23316,1,2023-09-21,Early Fan
23317,1,2023-11-07,Viral Adopter
23318,1,2023-11-03,Viral Adopter
23319,1,2023-12-04,Late Casual
23320,2,2025-01-19,Late Casual
23321,2,2024-09-03,Early Fan
23322,2,2024-12-06,Late Casual
23323,1,2023-12-04,Late Casual
23324,2,2024-08-26,Day One
23325,2,2024-10-29,Viral Adopter
23326,2,2024-09-11,Early Fan
23327,1,2023-09-13,Early Fan
23328,2,2024-10-27,Viral Adopter
23329,2,2024-08-25,Day One
23330,2,2025-01-26,Late Casual
23331,2,2024-08-24,Day One
23332,1,2023-10-14,Viral Adopter
23333,2,2024-09-15,Early Fan
23334,1,2023-10-12,Viral Adopter
23335,2,2024-10-17,Viral Adopter
23336,1,2024-01-31,Late Casual
23337,1,2024-01-23,Late Casual
23338,2,2024-09-17,Early Fan
23339,2,2024-10-31,Viral Adopter
23340,1,2023-09-24,Early Fan
23341,2,2024-09-29,Viral Adopter
23342,2,2024-09-20,Early Fan
23343,1,2023-09-05,Day One
23344,1,2023-11-11,Viral Adopter
23345,2,2024-08-23,Day One
23346,1,2023-09-17,Early Fan
23347,1,2024-01-24,Late Casual
23348,1,2023-09-12,Day One
23349,1,2023-11-07,Viral Adopter
23350,2,2024-10-07,Viral Adopter
23351,1,2023-12-28,Late Casual
23352,1,2023-11-13,Viral Adopter
23353,1,2023-09-09,Day One
23354,1,2024-03-04,Late Casual
23355,1,2023-10-25,Viral Adopter
23356,2,2024-09-13,Early Fan
23357,2,2024-08-31,Early Fan
23358,1,2023-09-06,Day One
23359,1,2023-09-05,Day One
23360,1,2023-10-14,Viral Adopter
23361,1,2023-09-07,Day One
23362,2,2024-08-23,Day One
23363,1,2023-09-07,Day One
23364,1,2023-09-23,Early Fan
23365,2,2024-08-21,Day One
23366,1,2024-01-05,Late Casual
23367,2,2024-09-05,Early Fan
23368,2,2024-12-20,Late Casual
23369,1,2024-02-04,Late Casual
23370,2,2024-10-09,Viral Adopter
23371,2,2024-08-22,Day One
23372,1,2023-09-26,Early Fan
23373,2,2024-09-08,Early Fan
23374,2,2024-10-20,Viral Adopter
23375,2,2024-08-24,Day One
23376,2,2024-08-22,Day One
23377,2,2024-08-21,Day One
23378,1,2023-09-18,Early Fan
23379,2,2024-08-25,Day One
23380,1,2023-09-11,Day One
23381,1,2023-09-07,Day One
23382,2,2024-10-11,Viral Adopter
23383,2,2024-08-22,Day One
23384,1,2023-10-09,Viral Adopter
23385,2,2024-10-10,Viral Adopter
23386,1,2023-11-13,Viral Adopter
23387,1,2023-10-01,Early Fan
23388,1,2024-02-07,Late Casual
23389,1,2023-09-21,Early Fan
23390,1,2023-10-19,Viral Adopter
23391,2,2024-08-21,Day One
23392,1,2023-12-31,Late Casual
23393,1,2023-09-06,Day One
23394,2,2024-09-15,Early Fan
23395,2,2024-09-07,Early Fan
23396,1,2023-10-26,Viral Adopter
23397,1,2023-09-15,Early Fan
23398,1,2023-11-13,Viral Adopter
23399,2,2025-02-16,Late Casual
23400,2,2024-08-21,Day One
23401,2,2024-08-31,Early Fan
23402,1,2023-12-09,Late Casual
23403,2,2024-09-09,Early Fan
23404,1,2024-02-10,Late Casual
23405,1,2023-10-25,Viral Adopter
23406,1,2023-09-05,Day One
23407,2,2024-08-23,Day One
23408,2,2024-09-30,Viral Adopter
23409,2,2024-12-05,Late Casual
23410,2,2024-09-11,Early Fan
23411,1,2023-09-15,Early Fan
23412,1,2024-03-02,Late Casual
23413,2,2024-10-12,Viral Adopter
23414,2,2024-08-20,Day One
23415,2,2024-09-11,Early Fan
23416,1,2024-01-19,Late Casual
23417,2,2024-10-16,Viral Adopter
23418,1,2023-09-19,Early Fan
23419,2,2024-08-27,Day One
23420,1,2023-10-18,Viral Adopter
23421,2,2024-09-03,Early Fan
23422,1,2023-10-27,Viral Adopter
23423,2,2024-09-28,Viral Adopter
23424,2,2024-10-02,Viral Adopter
23425,1,2023-10-05,Early Fan
23426,1,2023-11-14,Viral Adopter
23427,2,2024-10-20,Viral Adopter
23428,1,2023-10-05,Early Fan
23429,1,2023-09-12,Day One
23430,2,2024-09-06,Early Fan
23431,2,2024-08-28,Early Fan
23432,1,2023-10-23,Viral Adopter
23433,2,2024-10-24,Viral Adopter
23434,2,2024-12-18,Late Casual
23435,2,2024-09-24,Viral Adopter
23436,2,2024-10-24,Viral Adopter
23437,2,2024-08-22,Day One
23438,1,2023-09-15,Early Fan
23439,2,2024-08-27,Day One
23440,1,2023-09-15,Early Fan
23441,1,2023-10-08,Viral Adopter
23442,2,2024-09-29,Viral Adopter
23443,1,2023-09-08,Day One
23444,2,2024-09-15,Early Fan
23445,2,2024-09-16,Early Fan
23446,1,2023-09-25,Early Fan
23447,1,2023-09-24,Early Fan
23448,2,2024-09-06,Early Fan
23449,2,2024-10-10,Viral Adopter
23450,2,2024-10-12,Viral Adopter
23451,2,2024-09-09,Early Fan
23452,1,2024-01-26,Late Casual
23453,1,2023-09-27,Early Fan
23454,2,2025-01-29,Late Casual
23455,1,2024-01-06,Late Casual
23456,2,2024-09-01,Early Fan
23457,1,2023-10-01,Early Fan
23458,2,2024-12-27,Late Casual
23459,2,2024-09-15,Early Fan
23460,2,2024-10-11,Viral Adopter
23461,2,2025-01-28,Late Casual
23462,2,2025-02-03,Late Casual
23463,2,2024-09-16,Early Fan
23464,2,2024-11-16,Late Casual
23465,2,2024-12-14,Late Casual
23466,2,2024-08-29,Early Fan
23467,2,2024-10-18,Viral Adopter
23468,1,2023-09-06,Day One
23469,1,2023-09-10,Day One
23470,1,2023-11-13,Viral Adopter
23471,1,2023-10-12,Viral Adopter
23472,1,2023-11-04,Viral Adopter
23473,1,2023-10-18,Viral Adopter
23474,2,2024-10-13,Viral Adopter
23475,2,2024-08-24,Day One
23476,1,2023-10-09,Viral Adopter
23477,1,2023-10-26,Viral Adopter
23478,2,2024-08-23,Day One
23479,2,2024-09-16,Early Fan
23480,2,2024-08-29,Early Fan
23481,2,2024-11-28,Late Casual
23482,2,2024-08-31,Early Fan
23483,1,2023-09-05,Day One
23484,1,2023-11-16,Viral Adopter
23485,2,2024-11-12,Late Casual
23486,1,2023-09-19,Early Fan
23487,2,2024-09-17,Early Fan
23488,2,2024-09-08,Early Fan
23489,2,2024-08-22,Day One
23490,1,2023-09-08,Day One
23491,2,2024-08-23,Day One
23492,2,2024-08-31,Early Fan
23493,2,2024-11-17,Late Casual
23494,1,2023-10-22,Viral Adopter
23495,2,2024-09-25,Viral Adopter
23496,2,2024-09-18,Early Fan
23497,2,2024-10-07,Viral Adopter
23498,2,2024-09-04,Early Fan
23499,2,2024-08-20,Day One
23500,1,2023-10-23,Viral Adopter
23501,1,2023-11-12,Viral Adopter
23502,2,2024-11-01,Late Casual
23503,2,2024-10-05,Viral Adopter
23504,1,2023-11-14,Viral Adopter
23505,2,2024-08-24,Day One
23506,1,2023-10-28,Viral Adopter
23507,1,2024-02-09,Late Casual
23508,2,2024-10-28,Viral Adopter
23509,1,2023-10-30,Viral Adopter
23510,1,2024-02-04,Late Casual
23511,1,2023-10-01,Early Fan
23512,2,2025-01-15,Late Casual
23513,1,2023-09-16,Early Fan
23514,1,2023-09-24,Early Fan
23515,1,2023-11-11,Viral Adopter
23516,1,2023-09-20,Early Fan
23517,1,2024-02-29,Late Casual
23518,1,2023-09-17,Early Fan
23519,1,2023-09-05,Day One
23520,2,2024-09-10,Early Fan
23521,1,2023-12-06,Late Casual
23522,1,2023-09-27,Early Fan
23523,1,2023-11-08,Viral Adopter
23524,1,2024-02-12,Late Casual
23525,2,2024-09-20,Early Fan
23526,1,2023-09-08,Day One
23527,1,2023-09-11,Day One
23528,1,2023-09-19,Early Fan
23529,2,2024-08-24,Day One
23530,1,2023-10-01,Early Fan
23531,2,2024-12-19,Late Casual
23532,1,2023-10-22,Viral Adopter
23533,1,2023-10-24,Viral Adopter
23534,2,2024-11-15,Late Casual
23535,2,2024-08-20,Day One
23536,2,2024-10-08,Viral Adopter
23537,1,2023-09-05,Day One
23538,2,2024-09-09,Early Fan
23539,1,2023-10-01,Early Fan
23540,2,2024-08-28,Early Fan
23541,2,2025-01-21,Late Casual
23542,1,2023-10-03,Early Fan
23543,2,2024-10-24,Viral Adopter
23544,2,2024-09-10,Early Fan
23545,1,2023-10-03,Early Fan
23546,2,2024-08-26,Day One
23547,2,2024-09-30,Viral Adopter
23548,1,2023-09-05,Day One
23549,2,2025-02-15,Late Casual
23550,1,2023-10-03,Early Fan
23551,2,2024-08-26,Day One
23552,2,2024-09-21,Early Fan
23553,2,2024-09-22,Viral Adopter
23554,1,2023-09-25,Early Fan
23555,2,2024-08-22,Day One
23556,1,2023-09-06,Day One
23557,1,2023-10-15,Viral Adopter
23558,1,2023-12-26,Late Casual
23559,2,2024-08-23,Day One
23560,2,2024-09-10,Early Fan
23561,1,2023-09-12,Day One
23562,2,2024-11-05,Late Casual
23563,1,2023-09-17,Early Fan
23564,2,2024-11-26,Late Casual
23565,2,2024-09-13,Early Fan
23566,1,2024-02-06,Late Casual
23567,1,2023-12-17,Late Casual
23568,1,2023-09-21,Early Fan
23569,1,2023-10-16,Viral Adopter
23570,2,2024-10-31,Viral Adopter
23571,1,2023-09-11,Day One
23572,2,2024-09-11,Early Fan
23573,2,2025-01-03,Late Casual
23574,2,2024-12-28,Late Casual
23575,1,2023-11-19,Late Casual
23576,2,2024-11-11,Late Casual
23577,2,2024-10-01,Viral Adopter
23578,2,2024-09-12,Early Fan
23579,2,2024-09-23,Viral Adopter
23580,1,2023-09-21,Early Fan
23581,1,2023-09-25,Early Fan
23582,2,2024-10-11,Viral Adopter
23583,2,2024-10-16,Viral Adopter
23584,2,2024-10-13,Viral Adopter
23585,1,2023-09-26,Early Fan
23586,2,2024-11-21,Late Casual
23587,1,2023-09-16,Early Fan
23588,1,2023-11-11,Viral Adopter
23589,1,2023-09-11,Day One
23590,1,2023-10-08,Viral Adopter
23591,1,2023-09-12,Day One
23592,2,2024-09-02,Early Fan
23593,2,2024-11-09,Late Casual
23594,2,2025-02-18,Late Casual
23595,2,2024-10-05,Viral Adopter
23596,1,2023-09-15,Early Fan
23597,2,2024-10-11,Viral Adopter
23598,2,2024-09-06,Early Fan
23599,2,2024-10-01,Viral Adopter
23600,2,2024-09-07,Early Fan
23601,1,2023-09-26,Early Fan
23602,1,2023-11-06,Viral Adopter
23603,1,2023-09-05,Day One
23604,2,2024-10-31,Viral Adopter
23605,1,2023-09-08,Day One
23606,2,2024-10-11,Viral Adopter
23607,1,2023-10-05,Early Fan
23608,2,2024-10-21,Viral Adopter
23609,1,2023-09-25,Early Fan
23610,1,2023-09-24,Early Fan
23611,1,2023-09-05,Day One
23612,2,2024-10-29,Viral Adopter
23613,1,2023-09-12,Day One
23614,2,2024-09-10,Early Fan
23615,1,2023-09-25,Early Fan
23616,2,2024-08-24,Day One
23617,1,2023-09-29,Early Fan
23618,2,2024-09-03,Early Fan
23619,1,2023-09-30,Early Fan
23620,2,2024-10-08,Viral Adopter
23621,1,2023-09-08,Day One
23622,2,2024-08-24,Day One
23623,2,2024-10-27,Viral Adopter
23624,1,2023-10-31,Viral Adopter
23625,1,2023-10-03,Early Fan
23626,2,2024-10-18,Viral Adopter
23627,2,2024-09-13,Early Fan
23628,1,2023-10-08,Viral Adopter
