user_id,artist_id,streamed_previous_album,streamed_new_album,streams
27730,2,1,1,180
27731,1,1,1,243
27732,2,1,1,235
27733,1,1,1,265
27734,2,1,1,233
27735,2,0,0,60
27736,1,1,1,99
27737,2,1,1,220
27738,2,1,1,248
27739,2,0,0,49
27740,1,1,0,22
27741,1,1,1,212
27742,2,1,1,113
27743,1,1,1,222
27744,2,1,1,171
27745,1,1,0,113
27746,1,1,1,109
27747,2,1,1,253
27748,1,1,0,167
27749,2,1,1,135
27750,2,1,0,104
27751,2,1,0,46
27752,1,1,0,58
27753,2,1,0,73
27754,1,0,1,218
27755,2,1,1,87
27756,1,1,1,158
27757,1,0,0,69
27758,2,0,1,372
27759,2,1,0,81
27760,1,1,1,141
27761,1,1,1,135
27762,2,0,1,41
27763,1,1,1,104
27764,1,0,0,170
27765,1,1,1,253
27766,1,1,1,308
27767,1,1,1,124
27768,1,1,1,118
27769,2,0,1,227
27770,1,0,0,26
27771,2,1,1,157
27772,2,1,1,57
27773,2,1,0,120
27774,2,1,1,436
27775,1,1,0,36
27776,1,0,1,62
27777,2,0,1,123
27778,1,1,1,167
27779,1,1,1,202
27780,2,1,1,159
27781,1,1,1,108
27782,2,1,1,157
27783,2,1,1,98
27784,2,1,1,101
27785,2,1,1,144
27786,1,1,1,141
27787,2,1,0,31
27788,1,1,0,44
27789,2,1,0,86
27790,1,1,1,83
27791,2,0,1,102
27792,2,1,1,205
27793,1,1,1,476
27794,1,1,1,268
27795,1,0,0,46
27796,1,1,1,120
27797,1,1,0,75
27798,2,1,1,40
27799,1,0,1,74
27800,1,0,0,112
27801,2,1,1,297
27802,1,1,1,279
27803,1,0,0,80
27804,2,1,1,342
27805,2,1,0,60
27806,1,1,1,159
27807,1,1,1,184
27808,1,1,1,156
27809,1,1,1,202
27810,1,1,1,243
27811,2,1,1,160
27812,2,0,1,169
27813,1,1,0,142
27814,2,1,1,113
27815,1,0,1,134
27816,2,1,1,309
27817,2,0,0,87
27818,2,1,1,215
27819,1,1,1,111
27820,1,1,1,254
27821,2,1,1,443
27822,1,1,1,83
27823,1,1,1,44
27824,1,1,1,196
27825,2,1,1,410
27826,1,1,1,208
27827,2,1,1,132
27828,1,1,0,161
27829,1,1,1,219
27830,2,1,1,183
27831,1,1,0,184
27832,1,1,1,121
27833,1,1,1,243
27834,1,1,1,231
27835,2,1,0,164
27836,1,1,1,121
27837,2,1,1,142
27838,2,1,1,111
27839,1,1,0,45
27840,1,1,1,93
27841,1,1,0,123
27842,1,1,0,86
27843,2,1,1,148
27844,1,0,1,46
27845,2,1,1,63
27846,1,0,0,136
27847,1,0,0,112
27848,1,1,1,225
27849,1,1,1,199
27850,2,1,1,282
27851,2,0,0,83
27852,1,0,1,107
27853,2,1,0,121
27854,2,0,0,94
27855,2,1,1,130
27856,2,1,1,162
27857,2,1,1,406
27858,2,1,1,216
27859,1,0,1,78
27860,1,1,1,195
27861,2,1,1,139
27862,2,1,0,66
27863,2,0,1,79
27864,2,1,0,55
27865,1,1,0,234
27866,2,1,1,133
27867,2,1,1,267
27868,2,1,1,264
27869,2,1,1,240
27870,1,1,0,45
27871,1,0,0,43
27872,2,1,1,512
27873,1,0,1,44
27874,1,1,1,353
27875,1,0,0,98
27876,1,0,0,84
27877,2,1,1,212
27878,2,1,1,442
27879,2,1,1,195
27880,1,1,0,149
27881,2,0,1,68
27882,2,1,1,231
27883,2,1,1,238
27884,2,1,1,113
27885,2,1,1,217
27886,1,1,1,184
27887,1,0,1,29
27888,2,1,0,62
27889,2,1,1,180
27890,2,1,0,52
27891,1,1,0,62
27892,2,1,1,210
27893,1,1,0,64
27894,1,0,0,27
27895,1,1,1,267
27896,2,1,1,480
27897,1,1,0,106
27898,2,1,1,63
27899,1,0,1,115
27900,2,1,1,868
27901,2,1,1,81
27902,2,1,0,64
27903,1,1,1,64
27904,1,0,1,55
27905,2,1,1,178
27906,1,1,0,70
27907,1,1,1,345
27908,2,1,1,129
27909,2,1,0,53
27910,1,1,1,176
27911,1,0,0,40
27912,2,0,1,72
27913,2,1,1,163
27914,1,1,1,144
27915,1,1,0,67
27916,2,1,0,165
27917,1,1,1,175
27918,2,1,1,431
27919,2,1,1,330
27920,1,0,0,60
27921,2,1,1,98
27922,1,1,0,42
27923,1,1,0,182
27924,2,1,1,88
27925,2,1,1,86
27926,1,1,0,90
27927,1,1,0,127
27928,1,1,1,155
27929,1,1,1,180
27930,2,1,1,136
27931,2,0,1,145
27932,1,1,1,14
27933,1,0,0,163
27934,1,1,0,41
27935,1,0,1,126
27936,1,1,1,278
27937,1,1,1,191
27938,1,0,0,272
27939,2,1,1,332
27940,2,1,1,232
27941,1,1,1,300
27942,2,0,0,121
27943,2,0,1,90
27944,2,1,1,227
27945,2,0,0,47
27946,2,0,1,86
27947,2,0,0,91
27948,1,1,1,174
27949,2,1,1,118
27950,2,1,1,214
27951,2,1,0,35
27952,2,1,1,103
27953,1,1,1,126
27954,2,0,1,103
27955,1,1,0,192
27956,2,1,0,61
27957,2,0,1,128
27958,2,1,1,305
27959,2,1,1,478
27960,1,1,1,74
27961,2,0,1,46
27962,1,1,1,121
27963,2,1,1,250
27964,1,0,0,84
27965,1,1,1,180
27966,2,1,1,48
27967,2,1,1,71
27968,1,0,1,41
27969,2,1,1,199
27970,2,1,0,48
27971,1,1,0,117
27972,2,1,0,418
27973,1,1,1,286
27974,2,1,1,220
27975,1,1,1,78
27976,2,1,1,157
27977,1,1,1,67
27978,1,0,1,22
27979,2,0,1,49
27980,2,1,1,220
27981,2,1,1,84
27982,2,1,0,74
27983,2,1,1,74
27984,1,0,0,83
27985,1,0,0,49
27986,1,1,0,115
27987,1,1,1,105
27988,2,1,1,93
27989,1,1,0,21
27990,1,1,0,92
27991,1,1,0,61
27992,1,0,0,94
27993,1,1,1,298
27994,2,1,1,186
27995,1,0,1,62
27996,2,1,1,143
27997,2,1,1,202
27998,2,1,1,234
27999,2,1,1,178
28000,2,0,1,36
28001,1,1,1,136
28002,1,0,1,92
28003,2,1,1,84
28004,1,1,1,234
28005,1,0,0,39
28006,1,1,1,518
28007,2,1,1,57
28008,1,1,0,55
28009,2,1,1,92
28010,2,1,1,276
28011,1,1,1,104
28012,1,0,1,66
28013,2,1,1,291
28014,1,1,1,181
28015,1,1,1,68
28016,1,1,0,98
28017,2,0,0,64
28018,2,1,1,218
28019,1,1,0,70
28020,2,1,1,225
28021,2,1,0,136
28022,1,1,1,84
28023,1,1,1,119
28024,2,1,0,82
28025,2,1,0,101
28026,2,1,0,118
28027,1,1,1,131
28028,2,1,1,192
28029,2,0,1,62
28030,1,1,1,422
28031,2,1,1,217
28032,1,0,1,40
28033,1,1,1,118
28034,1,0,1,112
28035,2,1,1,94
28036,2,1,1,156
28037,2,1,1,135
28038,2,1,0,45
28039,1,1,0,42
28040,2,1,1,138
28041,2,1,1,306
28042,2,1,1,199
28043,1,1,1,113
28044,2,1,1,120
28045,1,1,1,129
28046,2,0,1,61
28047,2,1,0,144
28048,2,1,1,321
28049,1,1,1,352
28050,1,0,0,43
28051,1,1,0,159
28052,2,1,1,240
28053,2,1,1,91
28054,2,1,1,274
28055,1,1,0,59
28056,1,1,1,122
28057,1,1,1,92
28058,1,1,0,76
28059,2,1,1,247
28060,2,1,1,178
28061,2,1,0,117
28062,1,1,1,137
28063,1,1,1,71
28064,1,1,0,77
28065,2,1,1,135
28066,2,1,1,165
28067,1,1,0,36
28068,1,1,1,119
28069,2,1,1,251
28070,2,1,1,162
28071,1,1,1,197
28072,2,1,0,26
28073,1,0,0,110
28074,2,1,1,191
28075,1,1,1,98
28076,1,1,1,457
28077,1,1,1,357
28078,1,0,1,105
28079,2,1,1,226
28080,2,1,1,247
28081,1,0,1,55
28082,2,1,1,66
28083,1,0,1,59
28084,1,1,1,69
28085,2,0,1,118
28086,2,1,1,350
28087,1,1,1,87
28088,1,0,0,31
28089,2,0,0,34
28090,1,0,1,32
28091,2,1,1,126
28092,2,0,0,83
28093,1,0,1,81
28094,1,1,0,55
28095,2,1,1,116
28096,1,1,1,204
28097,1,0,1,56
28098,2,1,1,208
28099,2,1,0,85
28100,1,1,1,86
28101,2,1,1,63
28102,2,1,0,88
28103,1,1,1,159
28104,1,1,1,134
28105,2,1,0,262
28106,1,0,0,35
28107,1,1,0,133
28108,2,1,1,102
28109,2,1,1,143
28110,2,0,1,86
28111,2,1,0,66
28112,1,0,0,26
28113,1,1,1,204
28114,2,1,1,141
28115,2,1,1,317
28116,2,1,1,57
28117,1,1,0,138
28118,2,0,1,94
28119,1,0,1,41
28120,1,0,0,41
28121,1,1,0,127
28122,1,1,0,54
28123,2,1,0,114
28124,1,0,0,123
28125,1,1,1,153
28126,1,1,1,180
28127,2,1,1,184
28128,2,1,1,214
28129,2,1,1,198
28130,1,0,1,19
28131,2,1,1,157
28132,1,1,0,73
28133,1,1,0,22
28134,2,0,0,80
28135,1,0,1,72
28136,1,1,1,208
28137,1,1,1,135
28138,1,1,1,65
28139,1,1,1,202
28140,1,1,1,125
28141,1,1,1,227
28142,2,1,1,353
28143,2,1,1,353
28144,2,0,0,76
28145,2,0,0,70
28146,2,1,1,78
28147,1,1,0,182
28148,1,1,1,92
28149,2,1,1,434
28150,1,1,1,287
28151,1,1,1,192
28152,1,1,0,67
28153,2,1,1,112
28154,2,0,0,89
28155,1,1,0,34
28156,2,1,1,129
28157,2,1,0,82
28158,1,1,1,180
28159,1,0,0,44
28160,1,1,1,137
28161,2,1,1,77
28162,1,1,1,155
28163,1,0,0,19
28164,1,0,1,94
28165,2,0,0,42
28166,2,1,1,729
28167,1,1,1,171
28168,2,1,0,137
28169,1,1,0,72
28170,1,1,1,223
28171,2,0,1,130
28172,2,1,1,215
28173,1,1,1,86
28174,1,1,0,122
28175,2,1,1,307
28176,2,1,1,583
28177,2,1,1,186
28178,2,1,1,439
28179,2,1,1,240
28180,2,1,1,173
28181,2,1,1,153
28182,2,1,1,246
28183,1,1,1,103
28184,1,1,1,243
28185,1,0,0,87
28186,2,0,0,31
28187,1,1,0,77
28188,1,1,0,100
28189,1,0,1,89
28190,1,1,1,270
28191,2,0,1,139
28192,1,0,0,99
28193,1,1,1,64
28194,2,1,1,71
28195,2,1,1,260
28196,1,1,1,168
28197,1,1,1,115
28198,2,0,1,47
28199,1,1,0,46
28200,2,0,1,79
28201,1,1,0,64
28202,1,0,0,87
28203,1,1,1,121
28204,1,1,1,211
28205,2,1,0,156
28206,2,1,1,288
28207,2,1,0,54
28208,2,1,1,63
28209,2,1,1,339
28210,2,1,1,181
28211,2,1,1,132
28212,1,0,0,112
28213,1,1,1,91
28214,2,1,1,199
28215,2,1,1,146
28216,2,1,1,194
28217,2,1,1,270
28218,1,1,0,82
28219,2,0,0,76
28220,2,1,1,317
28221,1,1,0,70
28222,2,1,1,300
28223,2,1,0,66
28224,2,1,1,139
28225,2,1,1,185
28226,1,1,1,775
28227,1,1,1,102
28228,2,1,0,30
28229,1,1,1,196
28230,1,0,0,30
28231,1,0,1,28
28232,2,1,1,215
28233,1,0,1,129
28234,1,1,0,70
28235,2,1,0,115
28236,2,1,1,95
28237,2,1,1,437
28238,2,0,1,44
28239,1,1,1,97
28240,1,1,1,88
28241,1,1,0,25
28242,2,0,1,40
28243,1,0,0,92
28244,2,1,0,26
28245,1,1,1,284
28246,1,1,1,214
28247,2,1,0,96
28248,2,1,1,278
28249,1,1,1,175
28250,1,1,1,69
28251,1,1,1,31
28252,1,1,1,636
28253,2,1,1,152
28254,1,1,1,155
28255,1,0,0,78
28256,2,1,1,117
28257,2,1,0,70
28258,1,1,1,79
28259,1,1,0,72
28260,1,1,1,305
28261,1,0,1,59
28262,2,1,1,116
28263,2,1,1,239
28264,1,1,1,79
28265,2,1,0,67
28266,1,1,1,189
28267,1,1,1,74
28268,2,1,1,184
28269,1,0,1,86
28270,1,1,1,278
28271,2,1,1,74
28272,1,1,1,288
28273,1,1,1,49
28274,2,1,1,124
28275,2,1,1,90
28276,2,0,1,127
28277,1,0,0,78
28278,1,1,1,191
28279,1,1,1,91
28280,2,1,1,93
28281,1,0,1,49
28282,2,1,1,56
28283,1,1,1,193
28284,1,0,1,47
28285,1,0,1,177
28286,2,1,1,155
28287,2,1,1,220
28288,2,0,1,126
28289,1,1,0,96
28290,1,1,1,205
28291,1,0,0,59
28292,2,0,0,67
28293,1,1,0,95
28294,1,1,1,518
28295,1,1,0,91
28296,1,0,0,26
28297,1,1,1,205
28298,1,1,1,125
28299,1,0,1,162
28300,1,1,1,251
28301,2,1,1,365
28302,2,1,0,39
28303,1,0,0,45
28304,2,1,1,407
28305,1,1,1,74
28306,1,1,1,235
28307,2,1,1,152
28308,2,1,1,441
28309,2,1,1,166
28310,1,1,1,136
28311,2,1,0,53
28312,1,1,1,209
28313,1,0,1,78
28314,1,1,1,176
28315,2,1,1,106
28316,1,1,1,263
28317,2,1,1,165
28318,2,0,0,60
28319,1,0,1,77
28320,2,0,1,121
28321,2,1,0,45
28322,1,0,0,26
28323,1,1,1,339
28324,2,1,1,348
28325,1,1,1,167
28326,2,1,1,195
28327,1,1,0,134
28328,1,1,1,199
28329,2,0,0,39
28330,2,1,1,147
28331,1,1,0,71
28332,2,1,1,127
28333,1,1,1,150
28334,2,1,1,231
28335,2,1,1,193
28336,1,1,1,155
28337,1,1,1,96
28338,1,0,0,108
28339,1,0,1,101
28340,1,1,1,178
28341,2,1,1,349
28342,1,1,1,621
28343,1,1,0,129
28344,2,1,1,539
28345,1,1,1,137
28346,1,1,1,146
28347,1,1,1,131
28348,2,1,1,357
28349,1,0,0,60
28350,2,1,1,159
28351,1,0,1,138
28352,2,1,1,215
28353,2,0,0,34
28354,2,0,0,53
28355,1,0,1,35
28356,1,1,1,243
28357,2,1,0,65
28358,1,1,0,173
28359,1,1,0,106
28360,2,1,1,256
28361,2,1,1,139
28362,1,0,0,32
28363,2,1,1,173
28364,2,1,1,148
28365,1,0,1,113
28366,2,1,1,101
28367,2,1,0,152
28368,2,1,1,187
28369,1,1,1,132
28370,2,0,1,92
28371,1,1,1,144
28372,1,1,1,124
28373,2,1,1,233
28374,1,1,1,130
28375,1,0,1,16
28376,1,1,1,146
28377,1,0,0,118
28378,1,1,1,202
28379,1,0,1,41
28380,2,0,1,77
28381,1,0,1,116
28382,2,1,1,203
28383,2,1,1,339
28384,1,1,1,206
28385,2,1,0,47
28386,2,1,1,170
28387,2,1,1,404
28388,1,1,0,111
28389,2,1,0,199
28390,1,1,0,167
28391,1,1,1,186
28392,2,1,1,89
28393,1,1,0,30
28394,2,1,1,103
28395,2,1,1,232
28396,2,1,1,210
28397,1,0,1,55
28398,2,1,0,140
28399,2,1,1,138
28400,1,1,1,152
28401,1,1,1,180
28402,2,1,1,206
28403,2,1,1,122
28404,2,0,1,34
28405,2,1,1,181
28406,1,1,1,84
28407,1,1,1,138
28408,1,0,1,28
28409,2,1,1,225
28410,1,1,0,81
28411,1,1,1,211
28412,1,1,1,135
28413,2,1,1,158
28414,2,1,1,296
28415,1,0,0,65
28416,2,1,0,204
28417,1,1,1,413
28418,1,1,1,122
28419,1,0,0,38
28420,1,0,0,92
28421,1,1,1,219
28422,2,1,1,131
28423,2,1,0,44
28424,2,1,1,354
28425,2,1,0,192
28426,2,0,0,65
28427,1,1,1,55
28428,2,1,1,389
28429,2,1,1,221
28430,2,0,0,49
28431,1,1,1,174
28432,1,1,1,195
28433,2,1,1,243
28434,2,0,0,57
28435,1,1,1,149
28436,2,1,1,207
28437,1,1,1,232
28438,2,0,0,66
28439,1,1,1,76
28440,1,0,0,66
28441,1,1,0,93
28442,1,0,1,88
28443,1,1,1,158
28444,2,1,0,17
28445,2,1,1,110
28446,1,0,0,123
28447,2,1,0,44
28448,1,1,0,112
28449,1,1,1,286
28450,1,0,0,31
28451,1,1,1,326
28452,2,1,1,178
28453,1,0,1,89
28454,2,1,1,90
28455,2,1,0,30
28456,2,1,1,126
28457,2,1,0,31
28458,2,1,1,433
28459,2,1,1,160
28460,1,0,0,76
28461,1,0,1,165
28462,2,1,0,129
28463,2,1,1,156
28464,2,1,1,164
28465,1,1,1,91
28466,1,1,1,125
28467,1,1,1,270
28468,2,1,0,76
28469,1,1,0,53
28470,1,0,0,67
28471,1,1,1,195
28472,1,1,1,182
28473,1,1,0,37
28474,2,0,1,263
28475,1,0,1,27
28476,2,1,1,170
28477,2,1,1,39
28478,2,1,1,138
28479,2,1,1,165
28480,2,1,1,159
28481,1,0,0,46
28482,2,1,1,213
28483,1,1,1,409
28484,1,1,1,191
28485,1,1,1,189
28486,1,0,0,97
28487,1,0,0,35
28488,2,1,1,222
28489,2,1,0,157
28490,2,0,1,87
28491,1,1,0,173
28492,2,0,1,75
28493,1,1,1,136
28494,1,0,1,22
28495,2,1,1,184
28496,2,1,1,229
28497,1,1,1,103
28498,2,1,1,32
28499,2,1,1,176
28500,2,1,0,92
28501,1,1,0,81
28502,1,1,0,137
28503,1,0,1,42
28504,1,1,1,122
28505,1,1,0,39
28506,2,1,1,88
28507,1,1,1,288
28508,2,1,1,145
28509,1,1,1,508
28510,2,1,1,242
28511,2,1,1,443
28512,1,1,1,125
28513,2,1,1,130
28514,1,0,0,126
28515,1,1,0,71
28516,1,1,1,164
28517,1,1,1,207
28518,2,1,0,295
28519,2,1,1,491
28520,1,1,1,119
28521,2,0,1,36
28522,2,1,1,129
28523,1,1,1,188
28524,1,1,1,88
28525,1,1,1,177
28526,2,1,0,86
28527,1,1,1,216
28528,1,1,0,65
28529,2,1,1,494
28530,2,1,1,210
28531,1,1,1,117
28532,2,1,0,70
28533,2,1,1,404
28534,1,1,1,124
28535,2,1,1,297
28536,1,1,0,114
28537,1,0,0,42
28538,1,1,0,139
28539,1,1,1,116
28540,1,1,1,88
28541,1,1,1,285
28542,2,1,1,154
28543,2,1,1,422
28544,1,1,1,284
28545,1,1,1,296
28546,2,0,0,64
28547,1,0,0,53
28548,1,1,0,76
28549,1,1,0,122
28550,2,1,0,59
28551,2,1,1,123
28552,2,1,1,176
28553,1,1,1,191
28554,2,1,1,273
28555,1,0,0,141
28556,1,1,1,108
28557,2,1,0,104
28558,2,1,1,139
28559,1,0,1,83
28560,1,1,1,105
28561,2,1,1,281
28562,2,1,1,147
28563,2,0,1,89
28564,1,1,1,228
28565,2,1,1,301
28566,2,1,1,238
28567,2,1,1,244
28568,1,1,1,155
28569,1,1,1,69
28570,1,1,1,164
28571,1,0,0,48
28572,1,1,1,301
28573,2,1,1,208
28574,1,1,1,112
28575,2,1,0,83
28576,1,1,1,198
28577,1,0,1,136
28578,2,1,0,138
28579,1,0,0,68
28580,1,1,1,370
28581,1,1,1,198
28582,2,0,0,48
28583,2,1,1,118
28584,2,0,1,154
28585,2,1,1,163
28586,1,1,1,184
28587,2,1,1,144
28588,2,1,1,141
28589,2,1,1,111
28590,2,1,1,84
28591,2,1,1,162
28592,1,0,0,32
28593,2,1,1,391
28594,2,1,1,157
28595,2,1,1,213
28596,2,1,1,234
28597,2,1,0,89
28598,2,1,0,44
28599,1,0,1,101
28600,1,1,1,192
28601,2,1,0,135
28602,2,1,0,66
28603,2,1,0,55
28604,2,1,0,35
28605,2,1,1,118
28606,1,1,1,110
28607,1,1,1,150
28608,2,1,1,81
28609,1,1,1,248
28610,2,0,1,95
28611,2,1,0,33
28612,1,1,1,192
28613,2,1,1,234
28614,1,0,0,91
28615,1,1,1,162
28616,1,1,0,96
28617,2,1,1,166
28618,1,1,0,156
28619,1,0,0,113
28620,1,0,0,42
28621,1,1,1,337
28622,2,1,1,76
28623,1,1,1,219
28624,2,1,1,142
28625,1,1,1,155
28626,2,1,1,165
28627,1,0,0,82
28628,2,1,0,320
28629,1,0,0,93
28630,2,1,1,184
28631,2,1,0,53
28632,2,0,0,70
28633,2,1,1,239
28634,1,1,1,151
28635,2,1,1,162
28636,1,0,0,90
28637,2,1,0,87
28638,2,1,1,196
28639,2,0,1,97
28640,1,1,1,260
28641,1,0,1,100
28642,1,0,0,68
28643,1,1,0,152
28644,1,1,0,116
28645,1,1,1,154
28646,2,0,1,66
28647,2,1,1,139
28648,2,1,1,58
28649,1,0,1,52
28650,2,1,1,163
28651,2,1,1,168
28652,2,1,0,98
28653,1,1,1,191
28654,1,0,1,175
28655,2,1,1,122
28656,1,1,0,91
28657,2,1,1,237
28658,1,1,0,141
28659,1,0,1,127
28660,2,1,1,105
28661,1,1,0,204
28662,1,0,0,66
28663,1,1,1,106
28664,2,1,1,482
28665,1,1,1,325
28666,2,0,1,235
28667,1,1,1,276
28668,2,1,1,140
28669,2,0,1,112
28670,1,1,1,447
28671,1,0,0,33
28672,1,0,0,40
28673,2,1,1,157
28674,1,1,0,56
28675,1,1,1,133
28676,1,1,0,43
28677,1,1,1,107
28678,1,0,1,129
28679,2,1,1,188
28680,2,0,1,241
28681,1,1,1,174
28682,2,1,1,373
28683,2,0,1,84
28684,2,1,1,250
28685,2,1,1,252
28686,2,1,1,303
28687,2,1,0,137
28688,2,1,1,274
28689,1,1,1,391
28690,1,1,1,192
28691,1,1,1,321
28692,2,0,1,126
28693,1,0,1,108
28694,2,0,1,72
28695,1,1,0,57
28696,2,0,0,61
28697,1,0,0,26
28698,2,1,1,341
28699,2,1,1,189
28700,1,0,0,76
28701,1,1,1,189
28702,2,1,1,254
28703,1,1,1,191
28704,2,1,1,258
28705,2,1,1,287
28706,2,1,1,221
28707,2,1,1,625
28708,2,1,1,226
28709,2,1,1,146
28710,2,1,1,150
28711,1,1,1,155
28712,1,0,1,70
28713,1,0,1,194
28714,2,1,1,160
28715,1,1,1,210
28716,2,0,0,97
28717,1,1,1,132
28718,2,0,0,73
28719,1,0,1,83
28720,1,1,0,45
28721,1,0,0,105
28722,1,1,1,168
28723,1,1,1,292
28724,2,1,1,244
28725,1,0,0,38
28726,2,1,1,234
28727,1,0,0,96
28728,1,0,1,20
28729,2,1,1,173
28730,1,1,0,61
28731,2,0,1,41
28732,2,1,1,229
28733,1,0,0,73
28734,2,1,1,254
28735,1,1,1,148
28736,2,1,1,218
28737,2,0,1,39
28738,2,1,1,98
28739,1,0,0,85
28740,1,1,1,119
28741,2,1,1,516
28742,2,1,1,214
28743,2,1,1,517
28744,1,1,0,42
28745,2,1,1,411
28746,2,1,1,115
28747,1,0,0,116
28748,2,1,1,275
28749,1,1,1,141
28750,1,1,0,189
28751,1,0,0,28
28752,2,1,1,253
28753,2,1,1,371
28754,2,1,0,43
28755,1,1,0,84
28756,1,0,0,37
28757,2,1,0,69
28758,2,1,1,525
28759,2,1,1,208
28760,1,1,1,151
28761,2,1,1,274
28762,2,1,1,312
28763,2,0,1,82
28764,2,1,1,47
28765,2,0,1,63
28766,2,1,1,142
28767,2,1,0,88
28768,2,1,1,152
28769,1,1,1,131
28770,2,1,1,293
28771,2,1,1,571
28772,1,1,1,44
28773,2,1,1,150
28774,2,1,1,164
28775,1,0,0,70
28776,2,1,1,116
28777,1,1,1,333
28778,2,1,1,341
28779,1,1,1,91
28780,2,1,1,369
28781,2,1,1,85
28782,2,1,1,171
28783,2,1,1,157
28784,1,0,0,55
28785,2,1,1,132
28786,1,1,0,129
28787,2,0,1,44
28788,2,1,1,513
28789,2,1,0,84
28790,2,1,1,194
28791,1,1,1,398
28792,1,1,1,114
28793,2,1,1,528
28794,2,0,0,55
28795,1,1,0,33
28796,1,1,1,195
28797,2,1,1,53
28798,1,1,1,257
28799,2,1,1,97
28800,2,1,1,86
28801,2,1,1,200
28802,1,1,1,45
28803,1,1,1,118
28804,2,1,1,123
28805,2,1,0,77
28806,1,0,0,32
28807,1,1,1,273
28808,1,1,1,67
28809,2,0,1,116
28810,2,1,1,485
28811,1,1,0,98
28812,1,0,1,238
28813,2,1,1,482
28814,1,1,1,206
28815,2,1,1,190
28816,2,1,1,136
28817,2,1,1,286
28818,2,1,1,266
28819,2,1,1,77
28820,2,1,1,381
28821,1,1,1,278
28822,1,1,0,61
28823,2,1,1,253
28824,1,1,1,190
28825,2,1,1,203
28826,1,0,0,48
28827,2,1,1,203
28828,2,0,0,53
28829,2,1,1,193
28830,1,1,1,154
28831,2,1,0,84
28832,1,0,1,126
28833,1,1,1,309
28834,1,0,0,40
28835,2,0,1,63
28836,1,1,0,38
28837,2,1,1,117
28838,2,1,1,256
28839,2,0,1,86
28840,2,1,1,207
28841,2,1,1,271
28842,2,1,1,125
28843,2,1,1,152
28844,1,1,1,160
28845,1,0,1,123
28846,1,1,1,176
28847,1,0,0,57
28848,1,0,1,79
28849,2,1,1,124
28850,2,1,1,98
28851,1,1,1,144
28852,2,1,1,116
28853,2,1,1,481
28854,1,1,1,276
28855,2,1,1,95
28856,2,1,1,112
28857,1,0,1,141
28858,2,1,1,49
28859,1,1,1,166
28860,1,1,1,182
28861,2,1,1,399
28862,2,1,0,114
28863,2,1,1,97
28864,1,1,1,325
28865,2,1,1,282
28866,1,1,1,308
28867,2,1,0,26
28868,1,1,1,250
28869,2,0,1,151
28870,2,1,1,433
28871,2,1,0,56
28872,1,1,1,148
28873,2,1,0,169
28874,2,1,1,94
28875,2,0,1,30
28876,2,1,1,151
28877,1,1,1,187
28878,1,1,0,79
28879,1,1,1,327
28880,2,0,1,64
28881,2,1,1,255
28882,1,1,0,35
28883,2,1,1,85
28884,1,0,0,40
28885,1,1,1,54
28886,1,1,1,236
28887,2,1,1,181
28888,2,0,1,147
28889,1,1,1,391
28890,2,1,0,62
28891,1,0,0,110
28892,1,1,0,41
28893,1,1,0,50
28894,1,1,0,167
28895,2,1,1,114
28896,2,1,1,101
28897,1,1,0,64
28898,1,1,1,457
28899,1,0,0,36
28900,1,0,0,45
28901,2,1,1,196
28902,1,0,1,71
28903,2,1,1,316
28904,1,1,1,197
28905,1,1,1,267
28906,2,0,0,60
28907,1,1,1,85
28908,1,0,1,80
28909,1,1,1,194
28910,1,1,0,52
28911,1,0,0,79
28912,1,1,0,21
28913,2,1,1,264
28914,2,1,1,345
28915,2,0,1,93
28916,1,1,1,245
28917,2,1,0,51
28918,1,1,0,16
28919,1,1,0,49
28920,1,1,1,180
28921,1,1,1,106
28922,1,1,1,114
28923,1,0,1,83
28924,1,1,0,107
28925,1,1,1,130
28926,1,1,0,43
28927,1,1,0,120
28928,1,1,1,157
28929,1,1,1,151
28930,1,0,1,205
28931,1,1,1,82
28932,1,1,0,35
28933,2,1,1,114
28934,1,0,0,156
28935,1,1,1,79
28936,1,1,0,86
28937,1,0,1,59
28938,1,0,1,69
28939,2,1,1,215
28940,2,1,1,752
28941,1,1,1,228
28942,2,1,1,67
28943,1,1,1,149
28944,1,1,1,220
28945,2,1,1,72
28946,1,1,0,61
28947,1,1,1,234
28948,2,0,0,105
28949,2,0,1,113
28950,2,1,1,348
28951,2,1,0,81
28952,2,1,0,115
28953,1,1,1,40
28954,1,1,1,151
28955,2,1,1,101
28956,2,1,0,52
28957,1,0,0,76
28958,2,1,1,276
28959,1,1,1,172
28960,1,1,1,270
28961,1,1,1,72
28962,1,0,0,131
28963,2,1,1,115
28964,1,1,1,136
28965,2,1,0,59
28966,2,1,1,125
28967,1,1,0,292
28968,2,1,1,158
28969,1,0,1,54
28970,2,1,0,70
28971,1,1,1,202
28972,1,0,0,29
28973,2,1,1,234
28974,2,1,1,159
28975,2,1,1,173
28976,2,1,1,228
28977,2,1,1,92
28978,1,1,0,148
28979,2,1,0,102
28980,1,1,1,95
28981,1,1,0,205
28982,1,0,0,21
28983,1,1,0,151
28984,1,1,1,147
28985,1,1,1,263
28986,1,1,1,209
28987,2,0,1,80
28988,2,1,0,122
28989,2,1,0,60
28990,1,1,0,20
28991,2,0,1,166
28992,1,0,1,46
28993,2,1,1,89
28994,1,1,0,55
28995,2,1,1,348
28996,1,1,0,198
28997,2,1,0,217
28998,2,1,1,153
28999,2,1,1,343
